Year,Month,Day,Period,1,2,3
2020,4,20,10,13288.9055,12762.525335155642,6940.13221755186
2020,4,20,11,14666.9902,13942.354287176346,7902.053678208886
2020,4,20,12,16611.863100000006,15022.23932661086,8303.812545185912
2020,4,20,13,18641.565900000005,16141.386953848523,9180.261433637988
2020,4,20,14,20882.4615,17236.81770463135,10000.52033614116
2020,4,20,15,22524.1065,18198.2913494526,10660.755571218451
2020,4,20,16,23208.1565,18828.92311952988,11269.87791134619
2020,4,20,17,23117.65030000001,18884.75201024976,11721.023886382489
2020,4,20,18,22621.157300000006,18652.96150392088,12269.2347802084
2020,4,20,19,21784.109600000003,18122.54391593148,12881.157623697693
2020,4,20,20,20497.1814,17372.332862797295,13492.081399626402
2020,4,20,21,18565.2512,16528.43966486908,13828.25433458384
2020,4,20,22,16740.8241,15267.252572091302,13129.421792835175
2020,4,20,23,14813.5115,13873.18208660128,11914.383931363873
2020,4,20,24,14253.0978,13351.17051794506,10268.645449412252
2020,4,21,1,13116.5694,12516.262272009832,9204.481500306536
2020,4,21,2,12163.9897,11233.57730985492,7353.523081137463
2020,4,21,3,11436.1233,10290.012233231111,5688.039481829414
2020,4,21,4,11106.9953,9924.634277066883,5145.143522977851
2020,4,21,5,9282.929,8661.181767618476,4668.766853418557
2020,4,21,6,9340.7494,8767.823614271709,4495.2158261668965
2020,4,21,7,9547.7998,8999.059865683394,4474.574125696514
2020,4,21,8,9935.617,9506.915882715046,4617.947077790706
2020,4,21,9,9898.7392,9592.177197063866,5299.758539641624
2020,4,21,10,10470.4384,10449.373437005424,5533.104754479381
2020,4,21,11,11130.587300000005,11074.961191046044,6371.266584238492
2020,4,21,12,12086.0103,11813.83115348552,7338.089991351627
2020,4,21,13,13112.712,12426.2631480868,8376.031162813562
2020,4,21,14,14573.6875,13204.363727259111,9221.976736450615
2020,4,21,15,15936.627800000006,14138.513584555192,9961.5365970739
2020,4,21,16,17131.657800000004,15189.34677835312,11056.19185722028
2020,4,21,17,18204.8429,15873.918287332204,11664.655603462268
2020,4,21,18,18771.6866,16527.753268563614,12566.51034721255
2020,4,21,19,18630.6401,17059.8288665876,13879.301441281166
2020,4,21,20,17783.1056,17119.923870368977,14694.821689634186
2020,4,21,21,16674.1855,16660.70682941813,14885.83130994195
2020,4,21,22,15117.1323,15621.561834157565,13721.950158911584
2020,4,21,23,13359.652800000003,14073.674315334258,12613.297097731584
2020,4,21,24,12912.262700000005,13232.095680101012,11431.309859717549
2020,4,22,1,11871.8444,12123.46776815452,10271.630696289669
2020,4,22,2,10908.8305,10597.77252233326,8138.487305513286
2020,4,22,3,10145.1682,9218.4055799158,6192.71011916774
2020,4,22,4,9614.8613,8637.910286117,5177.764754015612
2020,4,22,5,8735.5921,7902.028287915276,4691.142795809227
2020,4,22,6,8713.773299999997,7933.193551343011,4520.65453124117
2020,4,22,7,8841.984900000003,8118.883672310496,4472.550939798346
2020,4,22,8,9223.9017,8511.24002747512,4624.494208140882
2020,4,22,9,9769.8735,9071.173971726326,5171.459635195378
2020,4,22,10,10349.6022,9809.091707829528,5221.025293004909
2020,4,22,11,9464.8135,9402.78359189526,6118.365818119456
2020,4,22,12,10498.236900000002,10296.856853856452,7174.039309615195
2020,4,22,13,12302.714,11459.889634853384,8326.023746964383
2020,4,22,14,13542.046100000003,12368.15069916567,9505.22961206284
2020,4,22,15,14600.6722,13194.65449027332,10655.494891969556
2020,4,22,16,15397.8808,14112.34275537866,11749.187895473711
2020,4,22,17,15927.2459,14710.847183846015,12992.28085396244
2020,4,22,18,16236.542,14924.4756658172,14147.741201990602
2020,4,22,19,16067.8246,15454.95161352694,15040.793138762712
2020,4,22,20,15550.0119,15565.312298480285,14843.14292725488
2020,4,22,21,14785.3389,15233.64948087052,14246.26103920553
2020,4,22,22,13841.1738,14382.863430339285,13206.7932168993
2020,4,22,23,12343.0457,12939.394238009962,12482.325393112633
2020,4,22,24,11971.8754,12215.523162388326,11657.226264019691
2020,4,23,1,11008.2174,11205.51054479408,11015.75003137996
2020,4,23,2,10171.429400000005,9855.7215062988,9060.61855473148
2020,4,23,3,9506.0383,8663.155829904867,7046.21336626332
2020,4,23,4,9029.8397,7992.136420070682,6066.246631712279
2020,4,23,5,11053.5248,9416.01485172461,5469.524071886648
2020,4,23,6,11055.7964,9518.967426842935,5174.809565541318
2020,4,23,7,11337.1446,9748.423654682316,5084.26057152788
2020,4,23,8,11869.564700000004,10289.189996042282,5298.363382725524
2020,4,23,9,12131.8448,10754.392302721186,6066.12657750431
2020,4,23,10,13048.6752,12108.986116892183,7078.223044763416
2020,4,23,11,14552.497200000003,13204.415994967068,8415.067076838928
2020,4,23,12,16766.603,14605.30746808468,9580.47601975846
2020,4,23,13,19080.8393,16242.800078129272,11305.768918906284
2020,4,23,14,21454.006,17832.68484834651,13156.73836578326
2020,4,23,15,23362.0064,19095.134630600296,14475.895037924216
2020,4,23,16,24250.5511,19909.35456799692,15929.987098035384
2020,4,23,17,24511.1158,20236.20695153909,15933.849195638402
2020,4,23,18,24059.872200000005,20173.66521265053,16021.95320741582
2020,4,23,19,22901.2463,19713.272662545223,16321.604087644964
2020,4,23,20,21529.064500000004,19064.91791438243,16051.73471228274
2020,4,23,21,19835.0044,18204.19025152928,16251.28702987303
2020,4,23,22,17788.43109999999,16851.22136869592,14696.346412051204
2020,4,23,23,15584.592200000005,15012.990826560595,13399.0253020369
2020,4,23,24,14771.8886,14058.33830262474,12702.96375684098
2020,4,24,1,13573.345200000003,12842.669656478098,11999.126091640584
2020,4,24,2,12513.106200000002,11326.54889606422,9972.743817463332
2020,4,24,3,11699.910300000009,10216.5012275818,8021.496787700524
2020,4,24,4,11328.925900000002,9725.669712570489,7006.55704642331
2020,4,24,5,11082.806200000005,9567.85848196806,6344.475248707863
2020,4,24,6,11158.305399999996,9661.496301596828,5787.894325853614
2020,4,24,7,11407.349600000003,9897.64300568558,5537.135259453884
2020,4,24,8,11948.2177,10454.144987559648,5757.770015408113
2020,4,24,9,12151.6402,10921.296546347028,6579.59920859566
2020,4,24,10,13068.7005,12314.35201263834,7662.825631629284
2020,4,24,11,14511.3452,13330.86492112954,9082.7709972941
2020,4,24,12,16669.221999999994,14712.243566245565,10438.17630617806
2020,4,24,13,18906.7678,16029.86405570534,12013.691483352724
2020,4,24,14,21253.858600000003,17391.79548112436,13121.875882386788
2020,4,24,15,23050.2863,18487.493741600025,13907.2459637617
2020,4,24,16,23927.1039,19143.44604175389,14293.407812994774
2020,4,24,17,24015.2599,19217.00764962548,14090.15430672459
2020,4,24,18,23596.8165,19100.110954641983,14646.998742954933
2020,4,24,19,22525.237200000003,18638.51124748231,14742.325324221672
2020,4,24,20,21099.9877,18109.407978791533,15255.4889736358
2020,4,24,21,19404.7819,17117.901212517056,15396.05183858726
2020,4,24,22,17581.777599999994,15951.61748838226,14499.270216099623
2020,4,24,23,15545.572099999998,14364.49116880162,13179.62963499115
2020,4,24,24,14832.0328,13640.002656841616,11926.497049654
2020,4,25,1,13544.4055,12672.32191180102,10962.985275207644
2020,4,25,2,12440.2859,11289.63283442618,8875.341620092833
2020,4,25,3,11605.7307,10187.430741603215,6878.577276459426
2020,4,25,4,11200.0292,9744.070822294483,5705.276042418564
2020,4,25,5,10929.7174,9598.668034602788,5255.26548946509
2020,4,25,6,10974.7334,9704.469724499186,5134.400916558015
2020,4,25,7,11223.8264,9965.402402796592,5170.739018421764
2020,4,25,8,11759.401799999996,10521.4751514988,5445.430057331787
2020,4,25,9,12105.6207,10917.64465019708,6197.597078235529
2020,4,25,10,12863.0015,12268.2732487621,6941.917649776992
2020,4,25,11,14462.219799999995,13448.716463589144,8571.559679502148
2020,4,25,12,16724.3984,14655.61813674015,10013.1065338171
2020,4,25,13,19161.8268,15946.46072477766,11905.106671768588
2020,4,25,14,21626.1671,17366.002932483178,13048.597057050702
2020,4,25,15,23274.94480000001,18451.569971485143,13935.780222094409
2020,4,25,16,24127.393499999995,19240.72630072709,14691.716653711204
2020,4,25,17,24212.0167,19463.350057582844,15339.77182357753
2020,4,25,18,23900.83290000001,19370.627618609306,16520.47128886084
2020,4,25,19,22987.4021,18894.8634620835,17145.230344308377
2020,4,25,20,21673.206100000003,18263.33881113529,17922.216665768727
2020,4,25,21,19901.4707,17224.930012151024,17843.265416609323
2020,4,25,22,17998.5462,15804.58688039532,16264.550018019148
2020,4,25,23,15810.351300000004,14264.60534256995,14717.232734993331
2020,4,25,24,14851.6983,13699.811441503403,13122.18385593206
2020,4,26,1,13540.213300000005,12782.040581629455,11675.464200240966
2020,4,26,2,12450.1577,11338.083913965444,9688.259913326125
2020,4,26,3,11619.7371,10286.01015548804,7624.706270416723
2020,4,26,4,11207.1199,9862.160863719984,6246.835694767448
2020,4,26,5,10842.765,9531.843595169232,5758.124628270472
2020,4,26,6,10903.7308,9583.08693199086,5399.54712534733
2020,4,26,7,11172.5384,9766.078806502966,5168.073944268758
2020,4,26,8,11669.933299999992,10236.343877303576,5347.212906048316
2020,4,26,9,11891.826,10577.983524694,6094.015723210114
2020,4,26,10,12012.3502,11785.060274746924,7189.988952436993
2020,4,26,11,14029.1579,12892.40730014678,8788.26466383641
2020,4,26,12,16085.8199,14012.76889713027,10224.37157693768
2020,4,26,13,18196.2686,15189.050201707278,11775.410586871183
2020,4,26,14,20471.02340000001,16443.695436641457,13192.503621354406
2020,4,26,15,22118.1474,17389.0532956672,14385.569853370453
2020,4,26,16,22901.6735,18042.0149434864,15377.46689965725
2020,4,26,17,22997.422900000005,18057.608209266007,16357.69148639337
2020,4,26,18,22581.3092,17871.42587195926,17509.180785928504
2020,4,26,19,21822.1776,17376.67850359982,19026.673765191088
2020,4,26,20,20722.8018,16571.634178574874,19667.92385539728
2020,4,26,21,19182.7319,15835.512317165549,19002.61533831625
2020,4,26,22,17303.205200000004,14787.837375085974,17420.20122273907
2020,4,26,23,15228.549200000009,13557.243895846656,15605.366176060346
2020,4,26,24,14382.1067,13143.50767755364,13771.0881440492
2020,4,27,1,13217.0,12417.93786374018,12107.343406788475
2020,4,27,2,12207.106000000002,11062.48966120154,9869.066636075013
2020,4,27,3,11424.2912,10102.268993664606,7918.567792173324
2020,4,27,4,11048.1349,9688.996257263463,6820.102873356232
2020,4,27,5,10974.175000000005,9677.479933555336,6240.055664413774
2020,4,27,6,11039.9091,9735.904621751532,5731.95377115915
2020,4,27,7,11328.3503,9946.10317670934,5511.453655854422
2020,4,27,8,11860.348,10420.16186900376,5491.168962833052
2020,4,27,9,12124.889,10786.53815346844,6016.534037335186
2020,4,27,10,12295.2853,12017.828688055515,7096.337232931035
2020,4,27,11,14474.5899,13338.066885894072,8471.022816981602
2020,4,27,12,16501.171,14647.51268653231,10013.010756441108
2020,4,27,13,18634.4438,15990.20452991232,11758.04501775702
2020,4,27,14,20759.033,17312.086341804654,13241.02709345938
2020,4,27,15,22405.571700000008,18225.192458739508,14334.53273398187
2020,4,27,16,23406.5578,18755.67988080697,15517.64311687469
2020,4,27,17,23513.9694,18851.47024754312,16403.65734155247
2020,4,27,18,22872.9753,18506.799020076003,17215.85610929021
2020,4,27,19,22052.9992,18239.291806181383,18064.49962171024
2020,4,27,20,20752.46780000001,17762.709104453577,18530.59285722847
2020,4,27,21,18904.3716,16842.076343037963,17612.049100819026
2020,4,27,22,16876.173700000003,15719.380014050776,15739.182380578022
2020,4,27,23,14896.320300000005,14286.23134421354,13954.396441463532
2020,4,27,24,14299.3641,13669.806357446463,12599.556371729444
2020,4,28,1,13109.925900000002,12684.8883247059,11589.931306427075
2020,4,28,2,12128.2879,11354.601854442242,9418.290488017345
2020,4,28,3,11403.358500000002,10323.629196404105,7360.50442182748
2020,4,28,4,11087.573200000004,9918.501150817352,6309.492702824726
2020,4,28,5,9289.9827,8649.387123245866,5658.517215607282
2020,4,28,6,9364.862,8712.348910730905,5312.412505696532
2020,4,28,7,9544.825,8911.690218301004,5076.565869473957
2020,4,28,8,9929.9298,9355.492646263952,4879.736072826103
2020,4,28,9,9901.073,9425.88391882646,5158.939550852732
2020,4,28,10,9590.4135,10054.65076228194,5437.725597512946
2020,4,28,11,11127.819999999996,10750.976861263174,6873.3693074128
2020,4,28,12,12200.261200000004,11549.725279479126,8782.916376509329
2020,4,28,13,13186.0189,12258.302401559213,10259.008693654678
2020,4,28,14,14552.915100000002,13015.381785413148,11581.084947562742
2020,4,28,15,15782.994400000003,13635.71265159345,12364.816671942552
2020,4,28,16,16856.368,14244.64909052738,13114.97723901968
2020,4,28,17,17544.9368,14612.2950018898,14151.822442669232
2020,4,28,18,17953.059900000004,15039.288527809063,15002.306341633554
2020,4,28,19,17867.753200000003,15270.58625817019,15950.31520247834
2020,4,28,20,17158.7206,14991.906536550125,16945.443792253092
2020,4,28,21,15943.208099999996,14540.107584788382,16351.62924920166
2020,4,28,22,14619.320800000003,13805.177493834324,14947.868563094473
2020,4,28,23,12877.9651,12744.35305297238,13537.414107592342
2020,4,28,24,12438.542100000002,12382.420382817589,12149.331191150211
2020,4,29,1,11394.4602,11629.770443351545,10988.56534073932
2020,4,29,2,10534.1713,10393.13638802013,8801.694916587314
2020,4,29,3,9830.8481,9351.446008506984,6894.868473745894
2020,4,29,4,9424.788,8809.350290917962,5839.55559444403
2020,4,29,5,8627.116000000002,8222.481355574433,5330.637799969958
2020,4,29,6,8664.570900000002,8227.52362803059,4929.039221040524
2020,4,29,7,8832.9507,8373.433997255437,4715.701719894776
2020,4,29,8,9214.1309,8720.46475558262,4677.240478159582
2020,4,29,9,9772.7929,9266.566500244266,5049.254689104562
2020,4,29,10,9360.033,9916.557218300792,5161.801968123944
2020,4,29,11,9466.5484,9476.925393931013,6393.506118517148
2020,4,29,12,10457.9446,10273.193392367431,8020.856696977298
2020,4,29,13,11908.3951,11372.7153196919,9449.241962750146
2020,4,29,14,12835.5968,11919.4833869303,10639.745309845528
2020,4,29,15,13700.9292,12235.526625988894,11527.06355627655
2020,4,29,16,14269.5466,12780.202998529126,12547.667064255884
2020,4,29,17,14765.6252,13037.334467659102,13017.15495663973
2020,4,29,18,14870.875900000005,13314.64700574541,14031.49282705814
2020,4,29,19,14619.678400000004,13353.74496426514,15071.33106985698
2020,4,29,20,14186.8437,13415.396431907142,16090.294576164864
2020,4,29,21,13519.1723,13315.798859305189,15795.142328666185
2020,4,29,22,12498.6554,12697.293515738873,14527.310481495051
2020,4,29,23,11263.3647,11765.504861917929,13315.95100762934
2020,4,29,24,11179.163100000002,11633.576569299115,12121.426939917676
2020,4,30,1,10375.0941,11107.014907819896,11026.011634377428
2020,4,30,2,9725.970800000005,10014.447285308212,9090.35919319848
2020,4,30,3,9171.7317,8919.254502790962,7071.631613914626
2020,4,30,4,8808.497000000001,8447.182179846905,5846.833026165521
2020,4,30,5,10930.057200000008,9945.790696345935,5332.128897000484
2020,4,30,6,11095.0056,10066.6543073611,4965.28782112388
2020,4,30,7,11413.9146,10361.294246128224,4663.575361428452
2020,4,30,8,11980.327799999992,10915.487892091196,4928.316617545873
2020,4,30,9,12183.062600000005,11155.179433888025,5753.575431200978
2020,4,30,10,12285.3279,12348.01506329726,6711.998672681504
2020,4,30,11,14528.7634,13639.338452441429,7943.60337918695
2020,4,30,12,16570.897999999994,14751.452466144648,9168.67821046148
2020,4,30,13,18621.1429,15894.752717094923,10529.335328849902
2020,4,30,14,20670.2103,16914.572267381882,11841.449792106514
2020,4,30,15,22026.0511,17776.13299845682,12756.969675736931
2020,4,30,16,22634.93990000001,18321.12666479612,13795.19472125305
2020,4,30,17,22414.9351,18308.79233941316,14224.373029617544
2020,4,30,18,21683.2824,17955.509819736468,15247.95853151476
2020,4,30,19,20689.4965,17526.605991831973,15974.406659203189
2020,4,30,20,19382.8626,17065.589261606052,16540.371519319102
2020,4,30,21,17789.1823,16217.07382171574,15872.998784113375
2020,4,30,22,15997.959200000008,15231.38241858502,14947.347182740124
2020,4,30,23,14339.501099999998,13834.71854461976,13686.844931550311
2020,4,30,24,13968.9127,13403.16958985462,12575.385477061189
2020,5,1,1,12965.999399999995,12628.244412337672,11605.881059625332
2020,5,1,2,12086.4725,11304.83538700682,9641.596406664368
2020,5,1,3,11436.8231,10309.19326553263,7645.203858166443
2020,5,1,4,11169.580100000005,9946.539075573224,6571.28079035088
2020,5,1,5,11030.540299999995,9771.610668914353,5941.96504858052
2020,5,1,6,11137.709499999992,9847.033252935184,5584.15529249526
2020,5,1,7,11445.7779,10103.685622938712,5420.886025193376
2020,5,1,8,12006.781900000002,10628.542971426034,5614.17844131895
2020,5,1,9,12201.8456,10905.093250294394,6243.207551797639
2020,5,1,10,12305.7174,11907.63303499914,7291.586016211845
